ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ111,green,498938.3595,5404090.013,101.43297396699165,0.13040150682628301,28.902041940819018,51.36557069369768,289.80987681731426,21.57
WF-1-BJ112,green,498938.3595,5404062.716666667,101.33783085428327,0.12987490300534757,29.326300709336206,51.01104451079398,288.9071926283951,21.57
WF-1-BJ113,green,498938.3595,5404035.420333333,101.51527022952101,0.13085700512839862,29.156202707196456,51.700212502529766,288.6325356143678,21.57
WF-1-BJ114,green,498938.3595,5404008.124,101.71444224739795,0.13195939438865853,28.93871742279144,52.47259285575274,288.40795037957497,21.57
WF-1-BJ115,green,498938.3595,5403980.827666667,102.05511194778401,0.1338449535299711,28.43089157574289,53.82943362875312,288.3378958310395,21.57
WF-1-BJ116,green,498938.3595,5403953.531333334,102.43103718631953,0.1359256471436605,27.85072452423112,55.33189845905696,288.3063441215989,21.57
WF-1-BJ117,green,498913.28864403674,5403926.235,102.44442338304007,0.13599973787014788,27.57930208701451,55.8633888064261,287.7610413427543,21.57
WF-1-BJ118,green,498888.2177880734,5403926.235,102.09211547765693,0.13404976289204132,27.941592451727207,54.82973921810975,287.318786343868,21.57
WF-1-BJ119,green,498863.14693211013,5403926.235,101.75017479199121,0.1321571690249817,28.288755647226118,53.83319107373681,286.88483386991567,21.57
WF-1-BJ120,green,498838.0760761468,5403926.235,101.56301682729878,0.13112127586866237,28.410070015805623,53.390567954802115,286.57483819780566,21.57
WF-1-BJ121,green,498813.0052201835,5403926.235,101.3758588626068,0.13008538271234557,28.531384384384843,52.947944835868455,286.2648425256964,21.57
WF-1-BJ122,green,498787.9343642202,5403926.235,101.26646723117686,0.1294799153332623,28.489528767722987,52.84448407903844,286.0016246019034,21.57
WF-1-BJ123,green,498762.8635082569,5403926.235,101.288817598347,0.12960362148934715,28.17125096339508,53.31558979022862,285.81765169063425,21.57
WF-1-BJ124,green,498737.7926522936,5403926.235,101.31116796551716,0.12972732764543218,27.85297315906643,53.786695501419885,285.63367877936463,21.57
WF-1-BJ125,green,498712.7217963303,5403926.235,101.4234253452907,0.13034865654075783,27.26124409826187,54.78088992022816,285.40326083530755,21.57
WF-1-BJ126,green,498687.650940367,5403926.235,101.57807065228012,0.13120459668431786,26.54059259168822,56.02170187668917,285.150945726476,21.57
WF-1-BJ127,green,498662.5800844037,5403926.235,101.73271595926991,0.13206053682787997,25.819941085112887,57.26251383315308,284.89863061764385,21.57
WF-1-BJ128,green,498637.5092284404,5403926.235,101.8777430757816,0.1328632416324661,24.973656857911347,58.72251510271964,284.3695247920411,21.57
WF-1-BJ129,green,498612.4383724771,5403926.235,102.02265342713929,0.13366530015825714,24.12584744527447,60.185177337887,283.8370587178713,21.57
WF-1-BJ130,green,498587.3675165138,5403926.235,102.14536667301546,0.1343445008099727,23.314693502175736,61.589489497223155,283.2162706387833,21.57
WF-1-BJ131,green,498562.29666055046,5403926.235,102.21539202394838,0.1347320813327652,22.59054637758391,62.855299694324344,282.38583808508736,21.57
WF-1-BJ132,green,498537.2258045872,5403926.235,102.28541737488115,0.13511966185555685,21.86639925299379,64.12110989142255,281.5554055313933,21.57
WF-1-BJ133,green,498512.15494862385,5403926.235,102.28096762498754,0.13509503311229337,21.281834086300254,65.2382215112453,280.62739624977996,21.456689997130418
WF-1-BJ134,green,498487.0840926606,5403926.235,102.21555354917172,0.13473297535228343,20.78846722368055,66.2581783248858,279.6356335129443,21.24664599455583
WF-1-BJ135,green,498462.01323669724,5403926.235,102.15013947335572,0.13437091759227252,20.29510036105968,67.2781351385287,278.6438707761063,21.03660199198075
WF-1-BJ136,green,498436.94238073396,5403926.235,102.20342050060115,0.13466582062552526,20.023147806397795,68.2379213840063,277.63975998855744,20.897029724750674
WF-1-BJ137,green,498411.8715247707,5403926.235,102.2679783368732,0.13502313921942477,19.772231055254352,69.19199103302206,276.63447605564585,20.764152732058122
WF-1-BJ138,green,498386.80066880735,5403926.235,102.37404135180576,0.13561018317177692,19.564915372975957,70.16244729411191,275.6514047746082,20.648074969989583
WF-1-BJ139,green,498361.7298128441,5403926.235,102.62585729482632,0.13700394919426906,19.510712715628042,71.19044810188032,274.7463372308431,20.590990739142196
WF-1-BJ140,green,498336.65895688074,5403926.235,102.87767323784747,0.13839771521676453,19.456510058280003,72.2184489096511,273.84126968707596,20.533906508294677
WF-1-BJ141,green,498311.58810091746,5403926.235,103.19166281099614,0.14013560358563432,19.45716495419215,73.23962483967748,273.0656542963054,20.50838120683156
WF-1-BJ142,green,498286.5172449541,5403926.235,103.56077482459762,0.14217858695229668,19.50645593917772,74.25474990994212,272.40480972686237,20.51083569683517
WF-1-BJ143,green,498261.44638899085,5403926.235,103.92988683819827,0.1442215703189545,19.55574692416317,75.26987498020442,271.7439651574209,20.513290186838773
WF-1-BJ144,green,498236.3755330275,5403926.235,104.29318064519163,0.146232350725848,19.60752122224562,76.1081839902795,271.4081007448895,20.550231329134718
WF-1-BJ145,green,498211.30467706424,5403926.235,104.65535356312051,0.14823692716855125,19.65977393553031,76.91242903503026,271.13484440531124,20.593816393518374
WF-1-BJ146,green,498186.23382110096,5403926.235,105.0036918573027,0.15016493090389998,19.70260734523375,77.6719834644301,270.91554121853846,20.640899201532033
WF-1-BJ147,green,498161.1629651376,5403926.235,105.27167344482345,0.15164817150757148,19.690729891187196,78.17195796350234,271.00961826912237,20.708298222259728
WF-1-BJ148,green,498136.09210917435,5403926.235,105.5396550323436,0.1531314121112397,19.67885243714067,78.67193246257344,271.103695319706,20.77569724298727
WF-1-BJ149,green,498111.021253211,5403926.235,105.73074396013303,0.15418906259846724,19.61627893732069,79.0210357183749,271.28874706547094,20.843708204654035
WF-1-BJ150,green,498085.95039724774,5403926.235,105.82983767272073,0.15473753243715438,19.493052136430524,79.18963497625313,271.5826419269544,20.912451299122093
WF-1-BJ151,green,498060.8795412844,5403926.235,105.92893138530866,0.1552860022758428,19.369825335540067,79.35823423413177,271.87653678843856,20.981194393590304
WF-1-BJ152,green,498035.8086853211,5403926.235,105.81666927992475,0.15466464722492473,19.118138446036134,79.18866401161122,272.24623506979015,21.031160315646677
WF-1-BJ153,green,498010.7378293578,5403926.235,105.63901005333048,0.15368132825536643,18.82670379814784,78.9144583420444,272.6393882315658,21.075316257963905
WF-1-BJ154,green,497985.6669733945,5403926.235,105.43343360749938,0.15254349138218368,18.519209348407877,78.5937440645026,273.0471939462557,21.116276658031737
WF-1-BJ155,green,497960.5961174312,5403926.235,104.86862067932634,0.14941733082654482,18.00505868855157,77.67456084255048,273.64354750741467,21.116117083110215
WF-1-BJ156,green,497935.5252614679,5403926.235,104.30380775115464,0.14629117027091335,17.490908028696442,76.75537762060048,274.2399010685724,21.11595750818869
WF-1-BJ157,green,497910.4544055046,5403926.235,103.60716369684445,0.14243534287165519,16.908479218044306,75.58438172151848,274.9748234376674,21.099380401690343
WF-1-BJ158,green,497885.3835495413,5403926.235,102.69590012121617,0.13739162644127134,16.214894381726282,74.00343774863259,275.93533419472715,21.056075747067133
WF-1-BJ159,green,497860.312693578,5403926.235,101.78463654558996,0.132347910010899,15.521309545409839,72.42249377575033,276.89584495178474,21.012771092444023
WF-1-BJ160,green,497835.2418376147,5403926.235,100.96165684918986,0.12779283250355586,14.920587133214124,70.95599793369644,277.816680148161,20.9659921994882
WF-1-BJ161,green,497810.1709816514,5403926.235,100.17853973021656,0.12345838878659143,14.361794636240997,69.54117854171034,278.71960074762984,20.917644593243754
WF-1-BJ162,green,497785.10012568807,5403926.235,99.39542261124146,0.11912394506961711,13.80300213926659,68.12635914972098,279.62252134710064,20.869296986999196
WF-1-BJ163,green,497760.0292697248,5403926.235,99.57937851043096,0.12014211524125863,13.880381391455671,68.73545306356861,278.8670475726408,20.865867206525238
WF-1-BJ164,green,497734.95841376146,5403926.235,99.76591381274315,0.12117456204839669,13.959457458017063,69.34994521333401,278.10715048417296,20.86255723208232
WF-1-BJ165,green,497709.8875577982,5403926.235,100.33664133683837,0.12433345906517547,14.257537068891079,70.9393795954162,276.35807446784906,20.866809401640005
WF-1-BJ166,green,497684.8167018349,5403926.235,101.77973255956205,0.1323207671341673,15.05289572680731,74.74256054369978,272.3629254204108,20.888232506828032
WF-1-BJ167,green,497659.74584587157,5403926.235,103.22282378228908,0.1403080752031777,15.848254384725365,78.54574149199209,268.3677763729634,20.90965561201611
WF-1-BJ168,green,497634.6749899083,5403926.235,105.10304091581662,0.1507148140465729,16.800729924857386,83.93176180126996,262.3950551195305,20.89078854205429
WF-1-BJ169,green,497609.60413394496,5403926.235,107.25787750598991,0.1626415331707911,17.85191238617125,90.31218320764377,255.17994628104944,20.846609620897667
WF-1-BJ170,green,497584.5332779817,5403926.235,109.41271409615825,0.17456825229498196,18.9030948474827,96.69260461400296,247.96483744258495,20.802430699741144
WF-1-BJ171,green,497559.46242201835,5403926.235,111.7448053810879,0.1874760513616185,19.81680554145469,104.59717995820446,238.53575159679866,20.62495467260983
WF-1-BJ172,green,497534.39156605507,5403926.235,114.09177322404423,0.2004661900961113,20.718978562318412,112.629673857871,228.92085201292105,20.436291341609422
WF-1-BJ173,green,497509.32071009174,5403926.235,116.43712986455483,0.2134474110504299,21.5525945128176,120.90678370290172,218.96926879900886,20.20735085889464
WF-1-BJ174,green,497484.24985412846,5403926.235,118.77712223706371,0.22639894153167256,22.157959508124268,129.99830733312038,207.8967456188056,19.84431336325524
WF-1-BJ175,green,497459.1789981651,5403926.235,121.11711460957805,0.2393504720129455,22.76332450343235,139.08983096336024,196.8242224385765,19.481275867614997
WF-1-BJ176,green,497434.10814220185,5403926.235,123.32846627849051,0.25158999419307937,23.20565194274807,148.04893424917762,186.00572417361488,19.06110814906641
WF-1-BJ177,green,497409.03728623857,5403926.235,125.42996638831576,0.2632215033588783,23.508754943649933,156.89495838601127,175.4041481751377,18.592154596158093
WF-1-BJ178,green,497383.96643027524,5403926.235,127.53146649814593,0.27485301252470445,23.811857944552507,165.7409825228656,164.8025721766358,18.123201043248685
WF-1-BJ179,green,497358.89557431196,5403926.235,128.90433642788716,0.28245165555906654,23.937440681672566,171.68423765300588,157.79009861724688,17.77379590585485
WF-1-BJ180,green,497333.8247183486,5403926.235,130.14640201079732,0.28932631482965027,24.03115482099322,177.1063850740509,151.4219439635067,17.445852207793724
WF-1-BJ181,green,497308.75386238535,5403926.235,131.1554529775054,0.2949112707918935,24.119799382735792,181.52642737277816,146.15644559857114,17.183335702365667
WF-1-BJ182,green,497283.683006422,5403926.235,130.9058639441774,0.2935298304030663,24.181060369890567,180.53354917858601,146.84699983668617,17.274227421195594
WF-1-BJ183,green,497258.61215045874,5403926.235,130.65627491085007,0.2921483900142427,24.242321357045196,179.54067098439617,147.53755407479963,17.36511914002531
WF-1-BJ184,green,497233.5412944954,5403926.235,129.85414991338314,0.28770874034849564,24.335003924909365,176.28850201839262,150.3823007445264,17.61413108405728
WF-1-BJ185,green,497208.4704385321,5403926.235,128.41534607688956,0.2797451623626,24.463893105238217,170.43298644876634,155.70929078919107,18.045342573353462
WF-1-BJ186,green,497183.39958256885,5403926.235,126.97654224039604,0.27178158437670463,24.592782285567075,164.5774708791401,161.0362808338558,18.476554062649647
WF-1-BJ187,green,497158.3287266055,5403926.235,125.27794618811754,0.2623800928142273,24.730944543883588,158.05396513171195,166.5176248501436,18.921528444719744
WF-1-BJ188,green,497133.25787064224,5403926.235,123.50307355466353,0.25255642104394,24.871829434530227,151.33433338849161,172.04428813516773,19.37054369616089
WF-1-BJ189,green,497108.1870146789,5403926.235,121.73969793891652,0.2427963836585443,25.007854247869627,144.71309104849126,177.43256781733544,19.806034906115855
WF-1-BJ190,green,497083.1161587156,5403926.235,120.10599144675373,0.23375404673504216,25.089064675353367,139.20153367269978,181.26008792229072,20.088995203187213
WF-1-BJ191,green,497058.0453027523,5403926.235,118.47228495458714,0.22471170981151894,25.17027510283729,133.68997629689554,185.08760802725482,20.371955500259226
WF-1-BJ192,green,497032.974446789,5403926.235,116.9392711261764,0.2162266926977493,25.224751716222155,128.7503645356149,188.28123095419335,20.586159156255473
WF-1-BJ193,green,497007.9035908257,5403926.235,115.56384797474635,0.20861391793846515,25.23738814279289,124.70588548042389,190.4827628816599,20.692754122498346
WF-1-BJ194,green,496982.8327348624,5403926.235,114.18842482331952,0.20100114317919876,25.2500245693636,120.66140642524226,192.68429480912138,20.79934908874097
WF-1-BJ195,green,496957.76187889907,5403926.235,113.02608753960908,0.19456776889288857,25.238604823934217,117.47171997871725,194.20086748953202,20.82546193881565
WF-1-BJ196,green,496932.6910229358,5403926.235,111.95582965569821,0.18864404120509273,25.216789842523767,114.65140946125177,195.42145321862583,20.816796579380348
WF-1-BJ197,green,496907.6201669725,5403926.235,110.88802831717565,0.18273391015241805,25.195023898808948,111.83748612401197,196.64050659643965,20.807841455292625
WF-1-BJ198,green,496882.5493110092,5403926.235,110.18583867402452,0.17884738869460065,25.18055631608636,109.97417733763531,197.6314976098976,20.755760180824105
WF-1-BJ199,green,496857.4784550459,5403926.235,109.48364903087506,0.17496086723679247,25.166088733363797,108.110868551263,198.6224886233532,20.703678906355712
WF-1-BJ200,green,496832.40759908257,5403926.235,108.89996705924743,0.17173026916489284,25.15965192914367,106.46252267496003,199.72013470525604,20.654747456804238
WF-1-BJ201,green,496807.3367431193,5403926.235,108.5738913673442,0.1699254858192322,25.170672045194667,105.28145283936469,201.04962244805864,20.61266294524624
WF-1-BJ202,green,496782.26588715595,5403926.235,108.24781567544021,0.1681207024735673,25.181692161245692,104.1003830037666,202.37911019086437,20.57057843368814
WF-1-BJ203,green,496757.1950311927,5403926.235,108.0854538522855,0.16722205249236086,25.191084109792214,103.18006395078046,203.92498998457523,20.553527545169683
WF-1-BJ204,green,496732.12417522934,5403926.235,108.02195270663947,0.16687058253327436,25.199492868925304,102.41720253547936,205.60154083825483,20.551593524593496
WF-1-BJ205,green,496707.05331926607,5403926.235,107.95845156099358,0.16651911257418867,25.207901628058366,101.65434112017999,207.2780916919306,20.549659504017313
WF-1-BJ206,green,496681.9824633028,5403926.235,107.97620408400444,0.1666173703059639,25.153792927278484,101.11676788780002,208.83686427832964,20.605538529563905
WF-1-BJ207,green,496656.91160733945,5403926.235,107.99989385998552,0.1667484899024709,25.095116039231446,100.59565659437244,210.38703073803336,20.665641988117564
WF-1-BJ208,green,496631.8407513762,5403926.235,108.01104893327468,0.16681023167283834,25.006110593112954,100.10692419334278,211.80184231380136,20.744367293337234
WF-1-BJ209,green,496606.76989541284,5403926.235,107.98257934424362,0.16665265647966415,24.821230605587903,99.72054784407189,212.78877046057917,20.88195992106686
WF-1-BJ210,green,496581.69903944957,5403926.235,107.95410975521258,0.1664950812864901,24.636350618063283,99.33417149480186,213.77569860735466,21.01955254879616
WF-1-BJ211,green,496556.62818348623,5403926.235,107.84752985698597,0.1659051764574031,24.366468594526285,98.96424531485292,214.35939322236234,21.197890094228487
WF-1-BJ212,green,496531.55732752295,5403926.235,107.67671174309248,0.1649597220897601,24.026680572950585,98.6078478167849,214.6114670456343,21.40973641510477
WF-1-BJ213,green,496506.4864715596,5403926.235,107.47793393579732,0.16385951472993115,23.686892551374083,98.25145031871605,214.8635408689068,21.57
WF-1-BJ214,green,496481.41561559634,5403926.235,106.98779295360143,0.16114665295072367,23.20550674860446,97.83482229544285,214.45040961424783,21.57
WF-1-BJ215,green,496456.344759633,5403926.235,106.46356767382872,0.1582451393518846,22.700520020456672,97.40815530037969,213.92640476204775,21.57
WF-1-BJ216,green,496431.27390366973,5403926.235,105.89604418002007,0.15510397619458624,22.16725573663514,96.96195272858894,213.27456211881025,21.57
WF-1-BJ217,green,496406.20304770645,5403926.235,105.11027170549681,0.1507548354560641,21.491455603693886,96.417279127369,211.97834029709108,21.57
WF-1-BJ218,green,496381.1321917431,5403926.235,104.32449923097172,0.14640569471753181,20.815655470751057,95.8726055261478,210.6821184753689,21.57
WF-1-BJ219,green,496356.06133577984,5403926.235,103.44809935849655,0.14155494400762694,20.074821838116318,95.29713037078014,209.10746504813977,21.57
WF-1-BJ220,green,496330.9904798165,5403926.235,102.47111241348713,0.1361474579206108,19.261807722551662,94.68746866442127,207.2237812312939,21.57
WF-1-BJ221,green,496305.91962385323,5403926.235,101.49412546847995,0.13073997183360705,18.4487936069889,94.07780695806382,205.3400974144524,21.57
WF-1-BJ222,green,496280.8487678899,5403926.235,100.57835541926875,0.1256713127022735,17.679039107558843,93.5463252147286,203.48621867757575,21.57
WF-1-BJ223,green,496255.7779119266,5403926.235,99.67961421554895,0.12069690584886761,16.92131823560348,93.03659097252694,201.6406308887329,21.57
WF-1-BJ224,green,496230.7070559633,5403926.235,98.82826836671343,0.11598482565543919,16.210734938276786,92.54814356911933,199.8858472143201,21.57
WF-1-BJ225,green,496205.6362,5403953.531333334,97.34358118593063,0.10776728977672097,14.579697406949617,92.05481771176824,197.03086986695328,21.57
WF-1-BJ226,green,496205.6362,5403980.827666667,96.53930635983654,0.10331574111022453,13.630969505310732,91.86022299765062,195.48256735347599,21.57
WF-1-BJ227,green,496205.6362,5404008.124,95.98165870105753,0.1002292393184574,12.943628538667816,91.7447277788071,194.4457549233643,21.57
WF-1-BJ228,green,496205.6362,5404035.420333333,96.41384624155776,0.10262133690397246,13.305360923121405,91.9466974423711,195.46180185223704,21.57
WF-1-BJ229,green,496205.6362,5404062.716666667,96.92340379038598,0.105441666663646,13.723579437055687,92.1918778676908,196.66562630726295,21.57
WF-1-BJ230,green,496205.6362,5404090.013,98.40337757954853,0.11363311457902008,14.85027735517097,92.97903089804356,200.22465744879122,21.57
WF-1-BJ231,green,496205.6362,5404117.309333333,99.88335136866061,0.12182456249411476,15.976975273247838,93.76618392836947,203.7836885901981,21.57
WF-1-BJ232,green,496205.6362,5404144.605666666,101.50168267758113,0.13078179992893632,16.873459696044012,94.90780789473578,207.92824873599642,21.57
WF-2-BJ1,green,497671.46734313725,5404420.61,118.15321942071812,0.22294572671004928,44.50268934730793,65.73429626568797,308.7557579600642,20.748434442725184
WF-2-BJ2,green,497696.8051862745,5404420.61,117.9870483141064,0.22202599287772232,42.3842503564572,67.88248283312977,307.4321619836398,21.00755439991937
WF-2-BJ3,green,497722.14302941173,5404420.61,117.79747633291117,0.22097673847771454,40.17097924661315,70.02199848576655,306.28619458942063,21.263564880459
WF-2-BJ4,green,497747.480872549,5404420.61,117.49371615064476,0.21929546835656744,37.52905138696355,72.12232017970267,305.9431375542921,21.49
WF-2-BJ5,green,497772.81871568627,5404420.61,117.06722001036499,0.2169348718752023,34.88712352731395,74.2226418736388,305.60008051916367,21.49
WF-2-BJ6,green,497798.15655882354,5404420.61,116.66554124181997,0.21471163607512098,32.56748952064381,75.74811330323121,306.00080612013176,21.49
WF-2-BJ7,green,497823.49440196075,5404420.61,116.28696194118368,0.2126162525989341,30.54783959744004,76.7385266543544,307.09382836380894,21.49
WF-2-BJ8,green,497848.832245098,5404420.61,115.9083826405465,0.21052086912274234,28.528189674231605,77.72894000547987,308.18685060748857,21.49
WF-2-BJ9,green,497874.1700882353,5404420.61,115.59152063142696,0.2087670822225485,27.123153118254127,77.95480804745209,309.8819489928265,21.49
WF-2-BJ10,green,497899.50793137256,5404420.61,115.2851508245815,0.20707136819437114,25.822603450971513,78.05070013237727,311.67940288514416,21.49
WF-2-BJ11,green,497924.84577450977,5404420.61,114.9892395912654,0.20543354090781185,24.62276342734257,78.06518006327906,313.4579783386534,21.49
WF-2-BJ12,green,497950.18361764704,5404420.61,114.73749241602562,0.20404015550536758,23.848196175270957,77.73587591228876,315.15683465403924,21.49
WF-2-BJ13,green,497975.5214607843,5404420.61,114.4857452407858,0.20264677010292315,23.073628923199347,77.40657176129844,316.8556909694251,21.49
WF-2-BJ14,green,498000.8593039216,5404420.61,114.2629528619288,0.20141364544847765,22.480250407700538,77.10273928584867,318.11371661025885,21.49
WF-2-BJ15,green,498026.1971470588,5404420.61,114.06601924951046,0.20032364544933978,22.04868678319132,76.82165489330386,318.97804798015324,21.49
WF-2-BJ16,green,498051.53499019606,5404420.61,113.86908563709167,0.19923364545019942,21.617123158681117,76.5405705007584,319.8423793500496,21.49
WF-2-BJ17,green,498076.8728333333,5404420.61,113.72606767438937,0.19844206103092282,21.36313474031651,76.58234879014553,319.61863268704735,21.49
WF-2-BJ18,green,498102.2106764706,5404420.61,113.57727669178063,0.1976185237539508,21.13685721135326,76.67451030737767,319.2250897406328,21.46382711686043
WF-2-BJ19,green,498127.54851960787,5404420.61,113.43342406060033,0.1968223195613957,20.93138626780171,76.83283965585422,318.6397854909499,21.431190472150966
WF-2-BJ20,green,498152.8863627451,5404420.61,113.34346845775625,0.1963244278819692,20.808221297442028,77.25291342979835,317.2959184894446,21.436379155761934
WF-2-BJ21,green,498178.22420588235,5404420.61,113.25351285491197,0.19582653620254162,20.685056327082066,77.67298720374343,315.95205148793633,21.44156783937292
WF-2-BJ22,green,498203.5620490196,5404420.61,113.16701184051894,0.1953477651869897,20.576452727090093,78.0902722418197,314.5487246611851,21.460047029615364
WF-2-BJ23,green,498228.8998921569,5404420.61,113.08347076438953,0.19488537701571298,20.48032550682645,78.5051678531606,313.09445184929893,21.48991370629113
WF-2-BJ24,green,498254.2377352941,5404420.61,112.98378765233915,0.19433364493344066,20.384198286563024,78.92006346450054,311.6401790374161,21.49
WF-2-BJ25,green,498279.57557843137,5404420.61,112.81335560525682,0.19339032739159726,20.256466546647673,79.03543026298973,310.66498643898274,21.49
WF-2-BJ26,green,498304.91342156864,5404420.61,112.63285360928772,0.19239127409117457,20.124233446460927,79.10813584994436,309.75802815207874,21.49
WF-2-BJ27,green,498330.2512647059,5404420.61,112.40666660261387,0.19113936064657794,19.969449205033865,79.044802246796,309.0100681865032,21.49
WF-2-BJ28,green,498355.5891078431,5404420.61,112.01077162832183,0.18894813733869315,19.73089332191681,78.47611833043281,308.85274575282875,21.49
WF-2-BJ29,green,498380.9269509804,5404420.61,111.61487665402888,0.18675691403080327,19.492337438799204,77.90743441406829,308.69542331915403,21.49
WF-2-BJ30,green,498406.26479411765,5404420.61,110.96315815413715,0.18314974329140143,19.137306403877847,76.74385053683272,308.9432378821035,21.49
WF-2-BJ31,green,498431.6026372549,5404420.61,110.1011740987761,0.1783787821128468,18.686542529550643,75.09130861545931,309.5240411935935,21.49
WF-2-BJ32,green,498456.94048039214,5404420.61,109.23919004341704,0.1736078209343032,18.23577865522448,73.43876669408974,310.1048445050821,21.49
WF-2-BJ33,green,498482.2783235294,5404420.61,107.60094069177381,0.16454033991899797,17.44914478577585,70.17550014980334,311.37863233578656,21.475795694939535
WF-2-BJ34,green,498507.6161666667,5404420.61,105.82272906361968,0.154698187280079,16.619142953525685,66.70425478470929,312.7418992128122,21.386459746609727
WF-2-BJ35,green,498532.95400980394,5404420.61,103.77864162960768,0.14338444924445168,15.674868344615422,62.7129382456344,314.28873032925986,21.2818204085683
WF-2-BJ36,green,498558.2918529412,5404420.61,100.80503294667449,0.12692594111051075,14.331087756828738,56.90341487270749,316.4773154425948,21.12367930164052
WF-2-BJ37,green,498583.6296960784,5404420.61,97.83142426374803,0.11046743297660712,12.987307169045131,51.093891499793884,318.6659005559246,20.965538194713098
WF-2-BJ38,green,498608.9675392157,5404420.61,94.84462146488477,0.09393589725648727,11.631187695369562,45.27966825538087,320.83633322789143,20.803637888383317
WF-2-BJ39,green,498634.30538235296,5404420.61,91.84741765488155,0.07734679339452327,10.265341394200254,39.461740070375775,322.99245620712225,20.638774179650177
WF-2-BJ40,green,498659.64322549023,5404420.61,88.85021384487843,0.060757689532559764,8.899495093031,33.6438118853709,325.14857918635283,20.473910470917048
WF-2-BJ41,green,498684.98106862744,5404420.61,88.43019629986807,0.05843295116983347,8.737072650237106,32.79985699931213,325.41985226881604,20.457212462733633
WF-2-BJ42,green,498710.3189117647,5404420.61,88.30944477286859,0.05776460835770984,8.71439325627422,32.53348597014697,325.4722542782737,20.45771963673346
WF-2-BJ43,green,498735.656754902,5404420.61,88.77934615462982,0.06036544677947507,8.996138946560045,33.373319852448454,325.07677716759616,20.498599269819398
WF-2-BJ44,green,498760.99459803925,5404420.61,91.19650606115513,0.07374408876788245,10.281510169985282,37.860078878162696,323.20473671182816,20.672578416943207
WF-2-BJ45,green,498786.33244117646,5404420.61,93.6136659676749,0.08712273075625916,11.566881393407574,42.346837903866664,321.3326962560645,20.846557564066618
WF-2-BJ46,green,498811.67028431373,5404420.61,96.07065495048863,0.10072182111093025,12.921433199645227,46.84708168369986,319.4171987119513,21.033119744355815
WF-2-BJ47,green,498837.008127451,5404420.61,98.55775131826923,0.11448755163019762,14.32827962662383,51.35751878763895,317.4688513151607,21.229193624610573
WF-2-BJ48,green,498862.34597058827,5404420.61,101.04484768604978,0.12825328214946474,15.735126053602407,55.86795589157795,315.5205039183702,21.42526750486533
WF-2-BJ49,green,498887.6838137255,5404420.61,102.8567666610409,0.13828200023839535,16.836048625101895,59.164802820220864,314.10162960833566,21.49
WF-2-BJ50,green,498913.02165686275,5404420.61,104.571135851376,0.14777079391378764,17.905333435779372,62.33614376096796,312.7375118744257,21.49
WF-2-BJ51,green,498938.3595,5404393.271500001,104.96296204744726,0.14993949710333065,18.83289756281329,62.91387449073622,310.75821249305943,21.49
WF-2-BJ52,green,498938.3595,5404365.933,104.08454402163682,0.14507757619699924,19.000677484032213,61.12288037483263,309.7425157868862,21.49
WF-2-BJ53,green,498938.3595,5404338.5945,103.45598069139244,0.14159856608282392,19.430188620558532,59.73814096148216,308.3595353288244,21.49
WF-2-BJ54,green,498938.3595,5404311.256,103.13677389105769,0.13983180109122573,20.183761149422608,58.856404082303214,306.5218040536951,21.49
WF-2-BJ55,green,498938.3595,5404283.9175,102.87383745334036,0.13837648468603841,21.08707700150052,58.00947635489687,304.4807855566675,21.49
WF-2-BJ56,green,498938.3595,5404256.579,102.72806028897364,0.1375696284714857,22.302170104050013,57.23502398994806,302.01650724582436,21.49
WF-2-BJ57,green,498938.3595,5404229.240499999,102.56298531845172,0.1366559615990965,23.54825970178109,56.38622676858431,299.54255745600096,21.49
WF-2-BJ58,green,498913.02165686275,5404201.902,101.68232788347402,0.13178164587625604,25.14833513923785,53.66950232748292,296.69673247747835,21.49
WF-2-BJ59,green,498887.6838137255,5404201.902,101.06204232868626,0.12834845209139994,25.38090782119324,52.13476835887054,296.3692725545366,21.49
WF-2-BJ60,green,498862.34597058827,5404201.902,100.45852315282724,0.125008057868759,25.587816853479147,50.653197252272385,296.07752848786555,21.49
WF-2-BJ61,green,498837.008127451,5404201.902,100.01712781728142,0.122564996425584,25.546569175311973,49.68568868646456,296.1311417463331,21.49
WF-2-BJ62,green,498811.67028431373,5404201.902,99.5757324817356,0.120121934982409,25.505321497144806,48.71818012065671,296.18475500480076,21.49
WF-2-BJ63,green,498786.33244117646,5404201.902,99.24452195697432,0.118288731055101,25.221253107269483,48.16191402859705,296.5289574867994,21.49
WF-2-BJ64,green,498760.99459803925,5404201.902,99.05907497957557,0.11726230797413209,24.6159570630615,48.149680833382845,297.2575806139425,21.49
WF-2-BJ65,green,498735.656754902,5404201.902,98.87362800217637,0.11623588489316075,24.01066101885214,48.13744763816861,297.98620374108714,21.49
WF-2-BJ66,green,498710.3189117647,5404201.902,98.98937623108306,0.11687653515016456,23.263243123018512,48.98231865869475,298.65666095442924,21.49
WF-2-BJ67,green,498684.98106862744,5404201.902,99.19648460680479,0.11802285104101709,22.472716064229516,50.08717113093873,299.3094749705577,21.49
WF-2-BJ68,green,498659.64322549023,5404201.902,99.45264563534064,0.11944066650407842,21.719549867689114,51.30194155269341,299.85036913406134,21.49
WF-2-BJ69,green,498634.30538235296,5404201.902,100.1312329184024,0.12319655220012235,21.28812384622791,53.46329131427758,299.42744418814146,21.49
