ID,X,Y,ODI,ODI归一化,类别,厚度Ti,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-5-BJ88,497864.63,5405340.22,148.9501,0.255485,green,12.92,87.30,368.9874,4.00,0.0,0.0,0.0
WF-5-BJ89,497889.75,5405340.22,149.0264,0.255849,green,12.91,87.44,368.7775,4.00,0.0,0.0,0.0
WF-5-BJ90,497914.88,5405340.22,149.1027,0.256213,green,12.91,87.59,368.5676,4.00,0.0,0.0,0.0
WF-5-BJ91,497940.01,5405340.22,149.2272,0.256807,green,13.00,87.83,367.8529,4.00,0.0,0.0,0.0
WF-5-BJ92,497965.13,5405340.22,149.3640,0.257460,green,13.11,88.09,367.0090,4.00,0.0,0.0,0.0
WF-5-BJ93,497990.26,5405340.22,149.5085,0.258149,green,13.24,88.37,366.1026,4.00,0.0,0.0,0.0
WF-5-BJ94,498015.38,5405340.22,149.7147,0.259133,green,13.48,88.74,364.6934,4.00,0.0,0.0,0.0
WF-5-BJ95,498040.51,5405340.22,149.9209,0.260117,green,13.72,89.11,363.2841,4.00,0.0,0.0,0.0
WF-5-BJ96,498065.64,5405340.22,150.1610,0.261262,green,13.99,89.53,361.7356,4.00,0.0,0.0,0.0
WF-5-BJ97,498090.76,5405340.22,150.4467,0.262625,green,14.32,90.00,359.9989,4.00,0.0,0.0,0.0
WF-5-BJ98,498115.89,5405340.22,150.7324,0.263989,green,14.64,90.47,358.2621,4.00,0.0,0.0,0.0
WF-5-BJ99,498141.01,5405340.22,151.0839,0.265666,green,15.00,91.01,356.4975,4.00,0.0,0.0,0.0
WF-5-BJ100,498166.14,5405340.22,151.4586,0.267453,green,15.37,91.57,354.7229,4.00,0.0,0.0,0.0
WF-5-BJ101,498191.27,5405340.22,151.8388,0.269267,green,15.73,92.13,352.9584,4.00,0.0,0.0,0.0
WF-5-BJ102,498216.39,5405340.22,152.3171,0.271549,green,16.11,92.77,351.3693,4.00,0.0,0.0,0.0
WF-5-BJ103,498241.52,5405340.22,152.7954,0.273832,green,16.49,93.41,349.7802,4.00,0.0,0.0,0.0
WF-5-BJ104,498266.64,5405340.22,153.3207,0.276338,green,16.86,94.08,348.3115,4.00,0.0,0.0,0.0
WF-5-BJ105,498291.77,5405340.22,153.9266,0.279229,green,17.23,94.81,347.0494,4.00,0.0,0.0,0.0
WF-5-BJ106,498316.90,5405340.22,154.5325,0.282120,green,17.59,95.55,345.7873,4.00,0.0,0.0,0.0
WF-5-BJ107,498342.02,5405340.22,155.2486,0.285536,green,17.95,96.37,344.8147,4.00,0.0,0.0,0.0
WF-5-BJ108,498367.15,5405340.22,156.0160,0.289197,green,18.30,97.22,343.9769,4.00,0.0,0.0,0.0
WF-5-BJ109,498392.27,5405340.22,156.7833,0.292859,green,18.64,98.08,343.1391,4.00,0.0,0.0,0.0
WF-5-BJ110,498417.40,5405340.22,157.7547,0.297493,green,18.96,99.10,342.8161,4.00,0.0,0.0,0.0
WF-5-BJ111,498442.53,5405340.22,158.7267,0.302131,green,19.28,100.12,342.4948,4.00,0.0,0.0,0.0
WF-5-BJ112,498467.65,5405340.22,159.7776,0.307145,green,19.59,101.21,342.3687,4.00,0.0,0.0,0.0
WF-5-BJ113,498492.78,5405340.22,161.0033,0.312993,green,19.86,102.45,342.6748,4.00,0.0,0.0,0.0
WF-5-BJ114,498517.91,5405340.22,162.2289,0.318841,green,20.13,103.69,342.9809,4.00,0.0,0.0,0.0
WF-5-BJ115,498543.03,5405340.22,163.6393,0.325570,green,20.36,105.09,343.7587,4.00,0.0,0.0,0.0
WF-5-BJ116,498568.16,5405340.22,165.1603,0.332827,green,20.56,106.60,344.8191,4.00,0.0,0.0,0.0
WF-5-BJ117,498593.28,5405340.22,166.6813,0.340084,green,20.76,108.10,345.8794,4.00,0.0,0.0,0.0
WF-5-BJ118,498618.41,5405340.22,168.4739,0.348637,green,20.85,109.85,347.7279,4.00,0.0,0.0,0.0
WF-5-BJ119,498643.54,5405340.22,170.2840,0.357273,green,20.94,111.62,349.6270,4.00,0.0,0.0,0.0
WF-5-BJ120,498668.66,5405340.22,172.1307,0.366084,green,20.99,113.43,351.7046,4.00,0.0,0.0,0.0
WF-5-BJ121,498693.79,5405340.22,174.0852,0.375409,green,20.93,115.34,354.3066,4.00,0.0,0.0,0.0
WF-5-BJ122,498718.91,5405340.22,176.0397,0.384735,green,20.88,117.25,356.9087,4.00,0.0,0.0,0.0
WF-5-BJ123,498744.04,5405340.22,177.8507,0.393375,green,20.76,119.03,359.5377,4.00,0.0,0.0,0.0
WF-5-BJ124,498769.17,5405340.22,179.5526,0.401495,green,20.59,120.71,362.1873,4.00,0.0,0.0,0.0
WF-5-BJ125,498794.29,5405340.22,181.2545,0.409615,green,20.42,122.39,364.8368,4.00,0.0,0.0,0.0
WF-5-BJ126,498819.42,5405340.22,182.2223,0.414233,green,20.29,123.35,366.4546,4.00,0.0,0.0,0.0
WF-5-BJ127,498844.54,5405340.22,183.0925,0.418385,green,20.16,124.21,367.9352,4.00,0.0,0.0,0.0
WF-5-BJ128,498869.67,5405365.88,184.6088,0.425619,green,19.87,125.73,370.7037,4.00,0.0,0.0,0.0
WF-5-BJ129,498869.67,5405391.55,185.4764,0.429758,green,19.66,126.61,372.4025,4.00,0.0,0.0,0.0
WF-5-BJ130,498869.67,5405417.22,185.1431,0.428169,green,19.70,126.29,371.8521,4.00,0.0,0.0,0.0
WF-5-BJ131,498869.67,5405442.88,184.6109,0.425629,green,19.78,125.76,370.9289,4.00,0.0,0.0,0.0
WF-5-BJ132,498869.67,5405468.55,183.5018,0.420337,green,19.91,124.68,369.0737,4.00,0.0,0.0,0.0
WF-5-BJ133,498869.67,5405494.22,182.0036,0.413189,green,20.08,123.22,366.5899,4.00,0.0,0.0,0.0
WF-5-BJ134,498869.67,5405519.88,180.3944,0.405512,green,20.24,121.66,363.9693,4.00,0.0,0.0,0.0
WF-5-BJ135,498869.67,5405545.55,178.5666,0.396791,green,20.38,119.89,361.0788,4.00,0.0,0.0,0.0
WF-5-BJ136,498869.67,5405571.22,176.7443,0.388096,green,20.52,118.14,358.2051,4.00,0.0,0.0,0.0
WF-5-BJ137,498869.67,5405596.88,174.9888,0.379720,green,20.60,116.47,355.5341,4.00,0.0,0.0,0.0
WF-5-BJ138,498869.67,5405622.55,173.2334,0.371345,green,20.69,114.80,352.8631,4.00,0.0,0.0,0.0
WF-5-BJ139,498844.54,5405648.22,171.3027,0.362133,green,20.67,112.96,350.3065,4.00,0.0,0.0,0.0
WF-5-BJ140,498819.42,5405648.22,170.8712,0.360074,green,20.62,112.54,349.9860,4.00,0.0,0.0,0.0
WF-5-BJ141,498794.29,5405648.22,170.4038,0.357844,green,20.56,112.08,349.6245,4.00,0.0,0.0,0.0
WF-5-BJ142,498769.17,5405648.22,169.6670,0.354329,green,20.51,111.36,348.9548,4.00,0.0,0.0,0.0
WF-5-BJ143,498744.04,5405648.22,168.9303,0.350814,green,20.45,110.63,348.2850,4.00,0.0,0.0,0.0
WF-5-BJ144,498718.91,5405648.22,168.1124,0.346911,green,20.38,109.82,347.5683,4.00,0.0,0.0,0.0
WF-5-BJ145,498693.79,5405648.22,167.1876,0.342499,green,20.30,108.91,346.7899,4.00,0.0,0.0,0.0
WF-5-BJ146,498668.66,5405648.22,166.2629,0.338087,green,20.21,107.99,346.0114,4.00,0.0,0.0,0.0
WF-5-BJ147,498643.54,5405648.22,165.2932,0.333461,green,20.11,107.02,345.3225,4.00,0.0,0.0,0.0
WF-5-BJ148,498618.41,5405648.22,164.3081,0.328761,green,19.99,106.03,344.6641,4.00,0.0,0.0,0.0
WF-5-BJ149,498593.28,5405648.22,163.3252,0.324071,green,19.87,105.05,344.0224,4.00,0.0,0.0,0.0
WF-5-BJ150,498568.16,5405648.22,162.3750,0.319538,green,19.72,104.07,343.6401,4.00,0.0,0.0,0.0
WF-5-BJ151,498543.03,5405648.22,161.4248,0.315004,green,19.57,103.09,343.2578,4.00,0.0,0.0,0.0
WF-5-BJ152,498517.91,5405648.22,160.5070,0.310625,green,19.40,102.14,343.0093,4.00,0.0,0.0,0.0
WF-5-BJ153,498492.78,5405648.22,159.6431,0.306503,green,19.21,101.22,342.9843,4.00,0.0,0.0,0.0
WF-5-BJ154,498467.65,5405648.22,158.7792,0.302381,green,19.03,100.30,342.9592,4.00,0.0,0.0,0.0
WF-5-BJ155,498442.53,5405648.22,157.9863,0.298598,green,18.82,99.42,343.2044,4.00,0.0,0.0,0.0
WF-5-BJ156,498417.40,5405648.22,157.2253,0.294967,green,18.60,98.57,343.5715,4.00,0.0,0.0,0.0
WF-5-BJ157,498392.27,5405648.22,156.4646,0.291338,green,18.39,97.72,343.9400,4.00,0.0,0.0,0.0
WF-5-BJ158,498367.15,5405648.22,155.8014,0.288174,green,18.14,96.92,344.7199,4.00,0.0,0.0,0.0
WF-5-BJ159,498342.02,5405648.22,155.1382,0.285009,green,17.90,96.12,345.4997,4.00,0.0,0.0,0.0
WF-5-BJ160,498316.90,5405648.22,154.5006,0.281968,green,17.65,95.32,346.4208,4.00,0.0,0.0,0.0
WF-5-BJ161,498291.77,5405648.22,153.9183,0.279189,green,17.38,94.54,347.6454,4.00,0.0,0.0,0.0
WF-5-BJ162,498266.64,5405648.22,153.3360,0.276411,green,17.12,93.77,348.8700,4.00,0.0,0.0,0.0
WF-5-BJ163,498241.52,5405648.22,152.7901,0.273806,green,16.83,92.98,350.4161,4.00,0.0,0.0,0.0
WF-5-BJ164,498216.39,5405648.22,152.2654,0.271303,green,16.53,92.19,352.1496,4.00,0.0,0.0,0.0
WF-5-BJ165,498191.27,5405648.22,151.7407,0.268799,green,16.24,91.39,353.8830,4.00,0.0,0.0,0.0
WF-5-BJ166,498166.14,5405648.22,151.2451,0.266435,green,15.90,90.54,356.2037,4.00,0.0,0.0,0.0
WF-5-BJ167,498141.01,5405648.22,150.7511,0.264078,green,15.57,89.68,358.5577,4.00,0.0,0.0,0.0
WF-5-BJ168,498115.89,5405648.22,150.2577,0.261724,green,15.22,88.79,361.1145,4.00,0.0,0.0,0.0
WF-5-BJ169,498090.76,5405648.22,149.7660,0.259378,green,14.83,87.80,364.2466,4.00,0.0,0.0,0.0
WF-5-BJ170,498065.64,5405648.22,149.2743,0.257032,green,14.44,86.82,367.3787,4.00,0.0,0.0,0.0
WF-5-BJ171,498040.51,5405648.22,148.7707,0.254629,green,14.02,85.73,371.0377,4.00,0.0,0.0,0.0
WF-5-BJ172,498015.38,5405648.22,148.2583,0.252184,green,13.57,84.57,375.0862,4.00,0.0,0.0,0.0
WF-5-BJ173,497990.26,5405648.22,147.7460,0.249740,green,13.11,83.41,379.1347,4.00,0.0,0.0,0.0
WF-5-BJ174,497965.13,5405648.22,147.2176,0.247219,green,12.62,82.11,383.9016,4.00,0.0,0.0,0.0
WF-5-BJ175,497940.01,5405648.22,146.6873,0.244688,green,12.11,80.79,388.7581,4.00,0.0,0.0,0.0
WF-5-BJ176,497914.88,5405648.22,146.1667,0.242205,green,11.61,79.48,393.6125,4.00,0.0,0.0,0.0
WF-5-BJ177,497889.75,5405648.22,145.6846,0.239904,green,11.13,78.20,398.4592,4.00,0.0,0.0,0.0
WF-5-BJ178,497864.63,5405648.22,145.2024,0.237604,green,10.65,76.93,403.3058,4.00,0.0,0.0,0.0
WF-5-BJ179,497839.50,5405648.22,144.8218,0.235788,green,10.27,75.91,407.2093,4.00,0.0,0.0,0.0
WF-5-BJ180,497814.38,5405648.22,144.5358,0.234424,green,9.98,75.12,410.2347,4.00,0.0,0.0,0.0
WF-5-BJ181,497789.25,5405648.22,144.2498,0.233059,green,9.69,74.34,413.2601,4.00,0.0,0.0,0.0
WF-5-BJ182,497764.12,5405648.22,144.2412,0.233018,green,9.68,74.33,413.2861,4.00,0.0,0.0,0.0
WF-5-BJ183,497739.00,5405648.22,144.2884,0.233243,green,9.73,74.47,412.7073,4.00,0.0,0.0,0.0
WF-5-BJ184,497713.87,5405648.22,144.3806,0.233683,green,9.83,74.74,411.6174,4.00,0.0,0.0,0.0
WF-5-BJ185,497688.75,5405648.22,144.7346,0.235372,green,10.21,75.78,407.5503,4.00,0.0,0.0,0.0
WF-5-BJ186,497663.62,5405648.22,145.0887,0.237061,green,10.58,76.81,403.4832,4.00,0.0,0.0,0.0
WF-5-BJ187,497638.49,5405648.22,145.5097,0.239070,green,11.02,78.03,398.6529,4.00,0.0,0.0,0.0
WF-5-BJ188,497613.37,5405648.22,146.0091,0.241453,green,11.54,79.49,392.9299,4.00,0.0,0.0,0.0
WF-5-BJ189,497588.24,5405648.22,146.5086,0.243836,green,12.07,80.94,387.2068,4.00,0.0,0.0,0.0
WF-5-BJ190,497563.12,5405648.22,147.0125,0.246240,green,12.58,82.40,381.5223,4.00,0.0,0.0,0.0
WF-5-BJ191,497537.99,5405648.22,147.5178,0.248651,green,13.10,83.86,375.8490,4.00,0.0,0.0,0.0
WF-5-BJ192,497512.86,5405648.22,148.0184,0.251040,green,13.61,85.30,370.2508,4.00,0.0,0.0,0.0
WF-5-BJ193,497487.74,5405648.22,148.4710,0.253199,green,14.05,86.57,365.4171,4.00,0.0,0.0,0.0
WF-5-BJ194,497462.61,5405648.22,148.9236,0.255359,green,14.49,87.83,360.5835,4.00,0.0,0.0,0.0
WF-5-BJ195,497437.49,5405648.22,149.3522,0.257404,green,14.90,89.01,356.1547,4.00,0.0,0.0,0.0
WF-5-BJ196,497412.36,5405648.22,149.7454,0.259279,green,15.26,90.05,352.3235,4.00,0.0,0.0,0.0
WF-5-BJ197,497387.23,5405648.22,150.1386,0.261155,green,15.61,91.09,348.4924,4.00,0.0,0.0,0.0
WF-5-BJ198,497362.11,5405648.22,150.4967,0.262864,green,15.92,91.98,345.3275,4.00,0.0,0.0,0.0
WF-5-BJ199,497336.98,5405648.22,150.8410,0.264507,green,16.21,92.81,342.4241,4.00,0.0,0.0,0.0
WF-5-BJ200,497311.86,5405648.22,151.1841,0.266144,green,16.50,93.64,339.5470,4.00,0.0,0.0,0.0
WF-5-BJ201,497286.73,5405648.22,151.4899,0.267602,green,16.75,94.28,337.4560,4.00,0.0,0.0,0.0
WF-5-BJ202,497261.60,5405648.22,151.7956,0.269061,green,17.00,94.92,335.3649,4.00,0.0,0.0,0.0
WF-5-BJ203,497236.48,5405648.22,152.0887,0.270460,green,17.24,95.49,333.5243,4.00,0.0,0.0,0.0
WF-5-BJ204,497211.35,5405648.22,152.3581,0.271745,green,17.47,95.94,332.1552,4.00,0.0,0.0,0.0
WF-5-BJ205,497186.23,5405648.22,152.6275,0.273031,green,17.70,96.39,330.7862,4.00,0.0,0.0,0.0
WF-5-BJ206,497161.10,5405648.22,152.8669,0.274173,green,17.94,96.69,329.8593,4.00,0.0,0.0,0.0
WF-5-BJ207,497135.97,5405648.22,153.0909,0.275241,green,18.19,96.93,329.1593,4.00,0.0,0.0,0.0
WF-5-BJ208,497110.85,5405648.22,153.3148,0.276310,green,18.44,97.16,328.4592,4.00,0.0,0.0,0.0
WF-5-BJ209,497085.72,5405648.22,153.4728,0.277064,green,18.74,97.13,328.3954,4.00,0.0,0.0,0.0
WF-5-BJ210,497060.60,5405648.22,153.6292,0.277810,green,19.04,97.08,328.3477,4.00,0.0,0.0,0.0
WF-5-BJ211,497035.47,5405648.22,153.7563,0.278416,green,19.37,96.94,328.4950,4.00,0.0,0.0,0.0
WF-5-BJ212,497010.34,5405648.22,153.8116,0.278680,green,19.77,96.54,329.1206,4.00,0.0,0.0,0.0
WF-5-BJ213,496985.22,5405648.22,153.8670,0.278944,green,20.18,96.14,329.7461,4.00,0.0,0.0,0.0
WF-5-BJ214,496960.09,5405648.22,153.8408,0.278819,green,20.67,95.47,330.8070,4.00,0.0,0.0,0.0
WF-5-BJ215,496934.96,5405648.22,153.7610,0.278438,green,21.23,94.62,332.1532,4.00,0.0,0.0,0.0
WF-5-BJ216,496909.84,5405648.22,153.6812,0.278058,green,21.79,93.77,333.4995,4.00,0.0,0.0,0.0
WF-5-BJ217,496884.71,5405648.22,153.4699,0.277050,green,22.49,92.50,335.4882,4.00,0.0,0.0,0.0
WF-5-BJ218,496859.59,5405648.22,153.2470,0.275986,green,23.20,91.19,337.5340,4.00,0.0,0.0,0.0
WF-5-BJ219,496834.46,5405648.22,153.0061,0.274837,green,23.92,89.83,339.6503,4.00,0.0,0.0,0.0
WF-5-BJ220,496809.33,5405648.22,152.7061,0.273405,green,24.68,88.32,341.9988,4.00,0.0,0.0,0.0
WF-5-BJ221,496784.21,5405648.22,152.4061,0.271974,green,25.43,86.82,344.3473,4.00,0.0,0.0,0.0
WF-5-BJ222,496759.08,5405648.22,152.1587,0.270794,green,26.04,85.60,346.2161,4.00,0.0,0.0,0.0
WF-5-BJ223,496733.96,5405648.22,151.9549,0.269821,green,26.54,84.61,347.6876,4.00,0.0,0.0,0.0
WF-5-BJ224,496708.83,5405648.22,151.7510,0.268849,green,27.04,83.63,349.1592,4.00,0.0,0.0,0.0
WF-5-BJ225,496683.70,5405648.22,151.8161,0.269159,green,27.06,83.86,348.4263,4.00,0.0,0.0,0.0
WF-5-BJ226,496658.58,5405648.22,151.9245,0.269676,green,26.99,84.28,347.3386,4.00,0.0,0.0,0.0
WF-5-BJ227,496633.45,5405648.22,152.1108,0.270565,green,26.82,85.03,345.6357,4.00,0.0,0.0,0.0
WF-5-BJ228,496608.33,5405648.22,152.6622,0.273196,green,26.15,87.28,341.0461,4.00,0.0,0.0,0.0
WF-5-BJ229,496583.20,5405648.22,153.2137,0.275827,green,25.48,89.53,336.4565,4.00,0.0,0.0,0.0
WF-5-BJ230,496558.07,5405648.22,154.0023,0.279590,green,24.61,92.57,330.3157,4.00,0.0,0.0,0.0
WF-5-BJ231,496532.95,5405648.22,155.0376,0.284529,green,23.53,96.44,322.5600,4.00,0.0,0.0,0.0
WF-5-BJ232,496507.82,5405648.22,156.0730,0.289469,green,22.46,100.32,314.8044,4.00,0.0,0.0,0.0
WF-5-BJ233,496482.70,5405648.22,157.5223,0.296384,green,21.25,105.22,305.2385,4.00,0.0,0.0,0.0
WF-5-BJ234,496457.57,5405648.22,159.0724,0.303780,green,20.00,110.37,295.2321,4.00,0.0,0.0,0.0
WF-5-BJ235,496432.44,5405648.22,160.6805,0.311453,green,18.75,115.62,285.0929,4.00,0.0,0.0,0.0
WF-5-BJ236,496407.32,5405648.22,162.7201,0.321184,green,17.49,121.64,273.9671,4.00,0.0,0.0,0.0
WF-5-BJ237,496382.19,5405648.22,164.7596,0.330915,green,16.23,127.67,262.8413,4.00,0.0,0.0,0.0
WF-5-BJ238,496357.07,5405648.22,166.8865,0.341063,green,15.03,133.68,252.0064,4.00,0.0,0.0,0.0
WF-5-BJ239,496331.94,5405648.22,169.1276,0.351756,green,13.92,139.68,241.5525,4.00,0.0,0.0,0.0
WF-5-BJ240,496306.81,5405648.22,171.3688,0.362449,green,12.80,145.68,231.0987,4.00,0.0,0.0,0.0
WF-5-BJ241,496281.69,5405648.22,173.2515,0.371431,green,11.97,150.47,223.0533,4.00,0.0,0.0,0.0
WF-5-BJ242,496256.56,5405648.22,175.0130,0.379836,green,11.23,154.86,215.8226,4.00,0.0,0.0,0.0
WF-5-BJ243,496231.44,5405648.22,176.7012,0.387890,green,10.52,159.06,208.9008,4.00,0.0,0.0,0.0
WF-5-BJ244,496206.31,5405648.22,177.2720,0.390614,green,10.30,160.45,206.6872,4.00,0.0,0.0,0.0
WF-5-BJ245,496181.18,5405648.22,177.8428,0.393337,green,10.07,161.83,204.4737,4.00,0.0,0.0,0.0
WF-5-BJ246,496156.06,5405648.22,177.9298,0.393753,green,10.01,162.11,203.8926,4.00,0.0,0.0,0.0
WF-5-BJ247,496130.93,5405648.22,177.2137,0.390336,green,10.22,160.58,206.0218,4.00,0.0,0.0,0.0
WF-5-BJ248,496105.81,5405648.22,176.4976,0.386919,green,10.42,159.06,208.1510,4.00,0.0,0.0,0.0
WF-5-BJ249,496080.68,5405648.22,175.2470,0.380952,green,10.77,156.44,211.6992,4.00,0.0,0.0,0.0
WF-5-BJ250,496055.55,5405648.22,173.7565,0.373841,green,11.17,153.33,215.8842,4.00,0.0,0.0,0.0
WF-5-BJ251,496030.43,5405648.22,172.2650,0.366725,green,11.58,150.23,220.0700,4.00,0.0,0.0,0.0
WF-5-BJ252,496005.30,5405648.22,170.5704,0.358639,green,12.00,146.82,224.4165,4.00,0.0,0.0,0.0
WF-5-BJ253,495980.18,5405648.22,168.8759,0.350554,green,12.41,143.42,228.7631,4.00,0.0,0.0,0.0
WF-5-BJ254,495955.05,5405648.22,167.2208,0.342658,green,12.81,140.13,232.8911,4.00,0.0,0.0,0.0
WF-5-BJ255,495929.92,5405648.22,165.6501,0.335164,green,13.16,137.08,236.5523,4.00,0.0,0.0,0.0
WF-5-BJ256,495904.80,5405648.22,164.0794,0.327669,green,13.51,134.04,240.2135,4.00,0.0,0.0,0.0
WF-5-BJ257,495879.67,5405648.22,162.6605,0.320900,green,13.81,131.34,243.3389,4.00,0.0,0.0,0.0
WF-5-BJ258,495854.55,5405648.22,161.3297,0.314550,green,14.08,128.85,246.1540,4.00,0.0,0.0,0.0
WF-5-BJ259,495829.42,5405648.22,159.9988,0.308200,green,14.34,126.35,248.9691,4.00,0.0,0.0,0.0
WF-5-BJ260,495804.29,5405648.22,158.9033,0.302974,green,14.55,124.36,251.0861,4.00,0.0,0.0,0.0
WF-5-BJ261,495779.17,5405648.22,157.8209,0.297809,green,14.74,122.40,253.1644,4.00,0.0,0.0,0.0
WF-5-BJ262,495754.04,5405648.22,156.7954,0.292916,green,14.93,120.54,255.0935,4.00,0.0,0.0,0.0
WF-5-BJ263,495728.92,5405648.22,155.9305,0.288789,green,15.07,119.02,256.6021,4.00,0.0,0.0,0.0
WF-5-BJ264,495703.79,5405648.22,155.0655,0.284663,green,15.22,117.49,258.1107,4.00,0.0,0.0,0.0
WF-5-BJ265,495678.66,5405648.22,154.3032,0.281026,green,15.34,116.16,259.3771,4.00,0.0,0.0,0.0
WF-5-BJ266,495653.54,5405622.55,153.3085,0.276280,green,15.39,114.66,260.4371,4.00,0.0,0.0,0.0
WF-5-BJ267,495653.54,5405596.88,152.8742,0.274207,green,15.34,114.11,260.6456,4.00,0.0,0.0,0.0
WF-5-BJ268,495653.54,5405571.22,152.4398,0.272135,green,15.30,113.57,260.8541,4.00,0.0,0.0,0.0
WF-5-BJ269,495653.54,5405545.55,151.8615,0.269376,green,15.26,112.78,261.3163,4.00,0.0,0.0,0.0
WF-5-BJ270,495653.54,5405519.88,151.2714,0.266560,green,15.22,111.97,261.7994,4.00,0.0,0.0,0.0
WF-5-BJ271,495653.54,5405494.22,150.5885,0.263302,green,15.19,111.02,262.4332,4.00,0.0,0.0,0.0
WF-5-BJ272,495653.54,5405468.55,149.8586,0.259819,green,15.16,109.98,263.1434,4.00,0.0,0.0,0.0
WF-5-BJ273,495653.54,5405442.88,149.0840,0.256124,green,15.12,108.89,263.9200,4.00,0.0,0.0,0.0
WF-5-BJ274,495653.54,5405417.22,148.2430,0.252111,green,15.08,107.69,264.7951,4.00,0.0,0.0,0.0
WF-5-BJ275,495653.54,5405391.55,147.3912,0.248047,green,15.03,106.47,265.6853,4.00,0.0,0.0,0.0
WF-5-BJ276,495653.54,5405365.88,146.4740,0.243671,green,14.98,105.17,266.6676,4.00,0.0,0.0,0.0
WF-1-ZX1,496381.86,5404142.22,278.3920,0.873076,red,21.66,96.78,221.4630,22.22,0.0,308.0,30.0
WF-1-ZX2,496406.86,5404142.22,278.9194,0.875592,red,22.65,96.71,223.7486,21.73,0.0,308.0,30.0
WF-1-ZX3,496431.86,5404142.22,279.4467,0.878108,red,23.63,96.63,226.0342,21.23,0.0,308.0,30.0
WF-1-ZX4,496456.86,5404142.22,279.5514,0.878607,red,24.70,96.11,228.3186,20.61,0.0,308.0,30.0
WF-1-ZX5,496481.86,5404142.22,279.5858,0.878772,red,25.78,95.51,230.6029,19.97,0.0,308.0,30.0
WF-1-ZX6,496506.86,5404142.22,279.5464,0.878584,red,26.85,94.84,232.8850,19.31,0.0,308.0,30.0
WF-1-ZX7,496531.86,5404142.22,279.1148,0.876524,red,27.88,93.77,235.1564,18.60,0.0,308.0,30.0
WF-1-ZX8,496556.86,5404142.22,278.6832,0.874465,red,28.91,92.71,237.4277,17.90,0.0,308.0,30.0
WF-1-ZX9,496581.86,5404142.22,278.2425,0.872362,red,29.75,91.74,239.3328,17.30,0.0,308.0,30.0
WF-1-ZX10,496606.86,5404142.22,277.7910,0.870208,red,30.35,90.89,240.8065,16.85,0.0,308.0,30.0
WF-1-ZX11,496631.86,5404142.22,277.3396,0.868055,red,30.95,90.04,242.2802,16.39,0.0,308.0,30.0
WF-1-ZX12,496656.86,5404142.22,277.4937,0.868790,red,30.99,90.22,242.0577,16.41,0.0,308.0,30.0
WF-1-ZX13,496681.86,5404142.22,277.8390,0.870437,red,30.87,90.73,241.2994,16.57,0.0,308.0,30.0
WF-1-ZX14,496706.86,5404142.22,278.2476,0.872387,red,30.72,91.34,240.3946,16.76,0.0,308.0,30.0
WF-1-ZX15,496731.86,5404142.22,279.6347,0.879005,red,30.23,93.41,237.2246,17.42,0.0,308.0,30.0
WF-1-ZX16,496756.86,5404142.22,281.0217,0.885623,red,29.75,95.47,234.0545,18.08,0.0,308.0,30.0
WF-1-ZX17,496781.86,5404142.22,282.6111,0.893206,red,29.33,97.80,230.4255,18.77,0.0,308.0,30.0
WF-1-ZX18,496806.86,5404142.22,284.5579,0.902494,red,29.03,100.59,225.9860,19.51,0.0,308.0,30.0
WF-1-ZX19,496831.86,5404142.22,286.5046,0.911783,red,28.73,103.38,221.5464,20.25,0.0,308.0,30.0
WF-1-ZX20,496856.86,5404142.22,288.5441,0.921513,red,28.67,106.25,216.8010,20.92,0.0,308.0,30.0
WF-1-ZX21,496881.86,5404142.22,290.6309,0.931470,red,28.73,109.16,211.8996,21.55,0.0,308.0,30.0
WF-1-ZX22,496906.86,5404142.22,292.7177,0.941426,red,28.78,112.07,206.9982,22.18,0.0,308.0,30.0
WF-1-ZX23,496931.86,5404142.22,294.7298,0.951026,red,29.10,114.84,202.0288,22.67,0.0,308.0,30.0
WF-1-ZX24,496956.86,5404142.22,296.7136,0.960491,red,29.42,117.61,197.0568,23.14,0.0,308.0,30.0
WF-1-ZX25,496981.86,5404142.22,298.2203,0.967681,red,29.77,120.26,192.2469,23.14,0.0,308.0,30.0
WF-1-ZX26,497006.86,5404142.22,299.5979,0.974253,red,30.18,122.60,187.8894,23.14,0.0,308.0,30.0
WF-1-ZX27,497031.86,5404142.22,300.9755,0.980826,red,30.59,124.95,183.5319,23.14,0.0,308.0,30.0
WF-1-ZX28,497056.86,5404142.22,302.1083,0.986231,red,30.91,126.82,180.2418,23.14,0.0,308.0,30.0
WF-1-ZX29,497081.86,5404142.22,303.0522,0.990734,red,31.16,128.33,177.7747,23.14,0.0,308.0,30.0
WF-1-ZX30,497106.86,5404142.22,303.9962,0.995238,red,31.41,129.85,175.3077,23.14,0.0,308.0,30.0
WF-1-ZX31,497131.86,5404142.22,304.4165,0.997244,red,31.37,130.37,175.4669,23.14,0.0,308.0,30.0
WF-1-ZX32,497156.86,5404142.22,304.7555,0.998861,red,31.29,130.74,176.0345,23.14,0.0,308.0,30.0
WF-1-ZX33,497181.86,5404142.22,304.9942,1.000000,red,31.15,130.92,177.0817,23.14,0.0,308.0,30.0
WF-1-ZX34,497206.86,5404142.22,304.7304,0.998741,red,30.76,130.15,180.5348,23.14,0.0,308.0,30.0
WF-1-ZX35,497231.86,5404142.22,304.4666,0.997483,red,30.38,129.37,183.9879,23.14,0.0,308.0,30.0
